cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
        44, 6.660000086E-01, 0.000000000E+00, 5.932671782E+04, 7.311536959E-01, 1.866892946E+02, 5.278180708E-01, 2.207877598E+05
        45, 6.620000005E-01, 0.000000000E+00, 5.912038190E+04, 7.293623393E-01, 1.882531066E+02, 5.158855275E-01, 2.208713712E+05
        46, 6.579999924E-01, 0.000000000E+00, 5.891079098E+04, 7.275219410E-01, 1.897932360E+02, 5.811498149E-01, 2.209544100E+05
        47, 6.539999843E-01, 0.000000000E+00, 5.876638341E+04, 7.263545145E-01, 1.910563360E+02, 8.982821894E-01, 2.210230758E+05
        48, 6.499999762E-01, 0.000000000E+00, 5.980662492E+04, 7.374055155E-01, 1.873742319E+02, 2.093035698E+00, 2.208248808E+05
        49, 6.460000277E-01, 0.000000000E+00, 1.323422645E+04, 2.738392873E-01, 5.147271811E+02, 3.098457870E+00, 2.536005567E+05
        50, 6.420000196E-01, 0.000000000E+00, 1.354787374E+04, 2.784833618E-01, 5.125391001E+02, 3.320431507E+00, 2.532802273E+05
        51, 6.380000114E-01, 0.000000000E+00, 1.392776457E+04, 2.840651351E-01, 5.099235616E+02, 3.269698497E+00, 2.528988204E+05
        52, 6.340000033E-01, 0.000000000E+00, 1.432012921E+04, 2.897835450E-01, 5.072596203E+02, 3.215873903E+00, 2.525123596E+05
        53, 6.299999952E-01, 0.000000000E+00, 1.472482007E+04, 2.956351967E-01, 5.045517573E+02, 3.160244471E+00, 2.521216013E+05
        54, 6.259999871E-01, 0.000000000E+00, 1.514209211E+04, 3.016211650E-01, 5.017999701E+02, 3.102868357E+00, 2.517266472E+05
        55, 6.219999790E-01, 0.000000000E+00, 1.557219508E+04, 3.077423835E-01, 4.990042614E+02, 3.043802240E+00, 2.513276011E+05
        56, 6.180000305E-01, 0.000000000E+00, 1.601536794E+04, 3.139995900E-01, 4.961646920E+02, 2.983111480E+00, 2.509245768E+05
        57, 6.140000224E-01, 0.000000000E+00, 1.647183743E+04, 3.203933151E-01, 4.932813829E+02, 2.920872360E+00, 2.505176981E+05
        58, 6.100000143E-01, 0.000000000E+00, 1.694181728E+04, 3.269238804E-01, 4.903545122E+02, 2.857172101E+00, 2.501070979E+05
        59, 6.060000062E-01, 0.000000000E+00, 1.742550814E+04, 3.335914051E-01, 4.873843094E+02, 2.792105910E+00, 2.496929175E+05
        60, 6.019999981E-01, 0.000000000E+00, 1.792309771E+04, 3.403958181E-01, 4.843710465E+02, 2.725770594E+00, 2.492753045E+05
        61, 5.979999900E-01, 0.000000000E+00, 1.843476039E+04, 3.473368603E-01, 4.813150345E+02, 2.658257278E+00, 2.488544130E+05
        62, 5.939999819E-01, 0.000000000E+00, 1.896065427E+04, 3.544140537E-01, 4.782166341E+02, 2.589653344E+00, 2.484304039E+05
        63, 5.900000334E-01, 0.000000000E+00, 1.950091445E+04, 3.616266208E-01, 4.750762878E+02, 2.520069091E+00, 2.480034498E+05
        64, 5.860000253E-01, 0.000000000E+00, 2.005565133E+04, 3.689734760E-01, 4.718945203E+02, 2.449660502E+00, 2.475737342E+05
        65, 5.820000172E-01, 0.000000000E+00, 2.062497016E+04, 3.764534956E-01, 4.686718217E+02, 2.378554630E+00, 2.471414354E+05
        66, 5.780000091E-01, 0.000000000E+00, 2.120898842E+04, 3.840657460E-01, 4.654085509E+02, 2.306716275E+00, 2.467067140E+05
        67, 5.740000010E-01, 0.000000000E+00, 2.180772975E+04, 3.918081023E-01, 4.621055094E+02, 2.234368404E+00, 2.462697891E+05
        68, 5.699999928E-01, 0.000000000E+00, 2.242123525E+04, 3.996787324E-01, 4.587633258E+02, 2.161631823E+00, 2.458308555E+05
        69, 5.659999847E-01, 0.000000000E+00, 2.304952761E+04, 4.076756235E-01, 4.553826461E+02, 2.088625703E+00, 2.453901090E+05
        70, 5.619999766E-01, 0.000000000E+00, 2.369261095E+04, 4.157965910E-01, 4.519641324E+02, 2.015466621E+00, 2.449477464E+05
        71, 5.580000281E-01, 0.000000000E+00, 2.435047118E+04, 4.240392893E-01, 4.485084570E+02, 1.942266974E+00, 2.445039646E+05
        72, 5.540000200E-01, 0.000000000E+00, 2.502307593E+04, 4.324012184E-01, 4.450163000E+02, 1.869134415E+00, 2.440589596E+05
        73, 5.500000119E-01, 0.000000000E+00, 2.571037353E+04, 4.408797176E-01, 4.414883513E+02, 1.796172260E+00, 2.436129275E+05
        74, 5.460000038E-01, 0.000000000E+00, 2.641229073E+04, 4.494719452E-01, 4.379253193E+02, 1.723481151E+00, 2.431660648E+05
        75, 5.419999957E-01, 0.000000000E+00, 2.712873240E+04, 4.581748812E-01, 4.343279298E+02, 1.651163551E+00, 2.427185685E+05
        76, 5.379999876E-01, 0.000000000E+00, 2.785957865E+04, 4.669853011E-01, 4.306969370E+02, 1.579346602E+00, 2.422706368E+05
        77, 5.339999795E-01, 0.000000000E+00, 2.860468274E+04, 4.758997578E-01, 4.270331311E+02, 1.508242676E+00, 2.418224706E+05
        78, 5.300000310E-01, 0.000000000E+00, 2.936388029E+04, 4.849147003E-01, 4.233372901E+02, 1.438283245E+00, 2.413742667E+05
        79, 5.260000229E-01, 0.000000000E+00, 3.013702816E+04, 4.940269733E-01, 4.196100407E+02, 1.368029266E+00, 2.409262009E+05
        80, 5.220000148E-01, 0.000000000E+00, 3.092385344E+04, 5.032320358E-01, 4.158525613E+02, 1.298452604E+00, 2.404785134E+05
        81, 5.180000067E-01, 0.000000000E+00, 3.172408798E+04, 5.125254551E-01, 4.120658171E+02, 1.229599923E+00, 2.400314148E+05
        82, 5.139999986E-01, 0.000000000E+00, 3.253742168E+04, 5.219024429E-01, 4.082508647E+02, 1.161513611E+00, 2.395851230E+05
        83, 5.099999905E-01, 0.000000000E+00, 3.336349750E+04, 5.313578128E-01, 4.044088738E+02, 1.094233683E+00, 2.391398648E+05
        84, 5.059999824E-01, 0.000000000E+00, 3.420190632E+04, 5.408859363E-01, 4.005411474E+02, 1.027799048E+00, 2.386958781E+05
        85, 5.019999743E-01, 0.000000000E+00, 3.505218163E+04, 5.504806966E-01, 3.966491428E+02, 9.622488342E-01, 2.382534127E+05
        86, 4.979999959E-01, 0.000000000E+00, 3.591379376E+04, 5.601354417E-01, 3.927344941E+02, 8.976238697E-01, 2.378127325E+05
        87, 4.939999878E-01, 0.000000000E+00, 3.678614431E+04, 5.698429383E-01, 3.887990353E+02, 8.339682134E-01, 2.373741168E+05
        88, 4.900000095E-01, 0.000000000E+00, 3.766856159E+04, 5.795953406E-01, 3.848448171E+02, 7.713286554E-01, 2.369378605E+05
        89, 4.860000014E-01, 0.000000000E+00, 3.856029351E+04, 5.893841304E-01, 3.808741383E+02, 7.097573433E-01, 2.365042769E+05
        90, 4.819999933E-01, 0.000000000E+00, 3.946050283E+04, 5.992000863E-01, 3.768895652E+02, 6.493116345E-01, 2.360736976E+05
        91, 4.779999852E-01, 0.000000000E+00, 4.036826701E+04, 6.090333042E-01, 3.728939368E+02, 5.900532704E-01, 2.356464720E+05
        92, 4.740000069E-01, 0.000000000E+00, 4.128257487E+04, 6.188731798E-01, 3.688903807E+02, 5.320520053E-01, 2.352229667E+05
        93, 4.699999988E-01, 0.000000000E+00, 4.220232068E+04, 6.287083596E-01, 3.648823389E+02, 4.753901858E-01, 2.348035672E+05
        94, 4.659999907E-01, 0.000000000E+00, 4.312630668E+04, 6.385267864E-01, 3.608735634E+02, 4.201635484E-01, 2.343886749E+05
        95, 4.619999826E-01, 0.000000000E+00, 4.405325280E+04, 6.483158170E-01, 3.568680815E+02, 3.664809941E-01, 2.339787022E+05
        96, 4.580000043E-01, 0.000000000E+00, 4.498181776E+04, 6.580624546E-01, 3.528701171E+02, 3.144630431E-01, 2.335740627E+05
        97, 4.539999962E-01, 0.000000000E+00, 4.591063989E+04, 6.677537775E-01, 3.488839300E+02, 2.642376481E-01, 2.331751547E+05
        98, 4.499999881E-01, 0.000000000E+00, 4.683841412E+04, 6.773777256E-01, 3.449135059E+02, 2.159302100E-01, 2.327823298E+05
        99, 4.460000098E-01, 0.000000000E+00, 4.776403860E+04, 6.869245797E-01, 3.409619563E+02, 1.696401615E-01, 2.323958372E+05
       100, 4.420000017E-01, 0.000000000E+00, 4.868690362E+04, 6.963898499E-01, 3.370303203E+02, 1.253857095E-01, 2.320157127E+05
       101, 4.379999936E-01, 0.000000000E+00, 4.960748578E+04, 7.057801943E-01, 3.331150910E+02, 8.295752196E-02, 2.316415561E+05
       102, 4.339999855E-01, 0.000000000E+00, 5.052869000E+04, 7.151267247E-01, 3.292025731E+02, 4.163395534E-02, 2.312720265E+05
       103, 4.300000072E-01, 0.000000000E+00, 5.145942320E+04, 7.245204713E-01, 3.252538831E+02,-3.971613693E-04, 2.309035076E+05
       104, 4.259999990E-01, 0.000000000E+00, 5.242893148E+04, 7.342549613E-01, 3.211447898E+02,-4.601649039E-02, 2.305247409E+05
       105, 4.219999909E-01, 0.000000000E+00, 5.369103134E+04, 7.468645595E-01, 3.158127196E+02,-6.846701381E-02, 2.300404217E+05
       106, 4.180188477E-01, 0.000000000E+00, 5.495069532E+04, 7.594213970E-01, 3.105501334E+02,-1.128347466E-01, 2.295703654E+05
       107, 4.140565991E-01, 0.000000000E+00, 5.599550218E+04, 7.697653760E-01, 3.061728582E+02,-1.475773845E-01, 2.291854031E+05
       108, 4.100943208E-01, 0.000000000E+00, 5.697628438E+04, 7.794299338E-01, 3.020644254E+02,-1.798359841E-01, 2.288290561E+05
       109, 4.061320722E-01, 0.000000000E+00, 5.792046022E+04, 7.886896747E-01, 2.981045794E+02,-2.098387621E-01, 2.284901531E+05
       110, 4.021697938E-01, 0.000000000E+00, 5.883837235E+04, 7.976507702E-01, 2.942484177E+02,-2.378920178E-01, 2.281644221E+05
       111, 3.982075453E-01, 0.000000000E+00, 5.973511623E+04, 8.063667866E-01, 2.904735244E+02,-2.642332004E-01, 2.278496638E+05
       112, 3.942452669E-01, 0.000000000E+00, 6.061352439E+04, 8.148684176E-01, 2.867670882E+02,-2.890207558E-01, 2.275445679E+05
       113, 3.902830184E-01, 0.000000000E+00, 6.147525060E+04, 8.231743937E-01, 2.831213024E+02,-3.123581543E-01, 2.272482870E+05
       114, 3.863207400E-01, 0.000000000E+00, 6.232127368E+04, 8.312965823E-01, 2.795312567E+02,-3.343173266E-01, 2.269602403E+05
       115, 3.823584914E-01, 0.000000000E+00, 6.315216966E+04, 8.392427440E-01, 2.759938054E+02,-3.549543370E-01, 2.266800090E+05
       116, 3.783962131E-01, 0.000000000E+00, 6.396827138E+04, 8.470181451E-01, 2.725069047E+02,-3.743183420E-01, 2.264072750E+05
       117, 3.744339645E-01, 0.000000000E+00, 6.476976642E+04, 8.546265420E-01, 2.690692037E+02,-3.924561874E-01, 2.261417838E+05
       118, 3.704716861E-01, 0.000000000E+00, 6.555675859E+04, 8.620707947E-01, 2.656797855E+02,-4.094144674E-01, 2.258833213E+05
       119, 3.665094376E-01, 0.000000000E+00, 6.632930682E+04, 8.693532521E-01, 2.623380011E+02,-4.252401795E-01, 2.256316989E+05
       120, 3.625471592E-01, 0.000000000E+00, 6.708744973E+04, 8.764759940E-01, 2.590433620E+02,-4.399806265E-01, 2.253867442E+05
       121, 3.585849106E-01, 0.000000000E+00, 6.783122071E+04, 8.834409777E-01, 2.557954724E+02,-4.536829373E-01, 2.251482954E+05
       122, 3.546226323E-01, 0.000000000E+00, 6.856065674E+04, 8.902501243E-01, 2.525939862E+02,-4.663934292E-01, 2.249161977E+05
       123, 3.506603837E-01, 0.000000000E+00, 6.927580315E+04, 8.969053644E-01, 2.494385832E+02,-4.781569605E-01, 2.246903013E+05
       124, 3.466981053E-01, 0.000000000E+00, 6.997671579E+04, 9.034086595E-01, 2.463289542E+02,-4.890163851E-01, 2.244704600E+05
       125, 3.427358568E-01, 0.000000000E+00, 7.066346244E+04, 9.097620176E-01, 2.432647923E+02,-4.990121769E-01, 2.242565306E+05
       126, 3.387735784E-01, 0.000000000E+00, 7.133612261E+04, 9.159674942E-01, 2.402457925E+02,-5.081832128E-01, 2.240483731E+05
       127, 3.348113000E-01, 0.000000000E+00, 7.199478682E+04, 9.220271876E-01, 2.372716517E+02,-5.165670939E-01, 2.238458504E+05
       128, 3.308490515E-01, 0.000000000E+00, 7.263955340E+04, 9.279432063E-01, 2.343420739E+02,-5.241979125E-01, 2.236488284E+05
       129, 3.268867731E-01, 0.000000000E+00, 7.327052714E+04, 9.337176592E-01, 2.314567742E+02,-5.311070332E-01, 2.234571767E+05
       130, 3.229245245E-01, 0.000000000E+00, 7.388782361E+04, 9.393527034E-01, 2.286154647E+02,-5.373263385E-01, 2.232707672E+05
       131, 3.189622462E-01, 0.000000000E+00, 7.449156263E+04, 9.448504759E-01, 2.258178678E+02,-5.428824445E-01, 2.230894750E+05
       132, 3.149999976E-01, 0.000000000E+00, 7.508186283E+04, 9.502130445E-01, 2.230637376E+02,-5.477967335E-01, 2.229131800E+05
       133, 3.110377192E-01, 0.000000000E+00, 7.565885612E+04, 9.554425644E-01, 2.203528196E+02,-5.520974647E-01, 2.227417637E+05
       134, 3.070754707E-01, 0.000000000E+00, 7.622267663E+04, 9.605411546E-01, 2.176848678E+02,-5.558062562E-01, 2.225751105E+05
       135, 3.031131923E-01, 0.000000000E+00, 7.677346316E+04, 9.655109326E-01, 2.150596450E+02,-5.589442237E-01, 2.224131078E+05
       136, 2.991509438E-01, 0.000000000E+00, 7.731135987E+04, 9.703540224E-01, 2.124769177E+02,-5.615320900E-01, 2.222556456E+05
       137, 2.951886654E-01, 0.000000000E+00, 7.783651651E+04, 9.750725582E-01, 2.099364520E+02,-5.635895284E-01, 2.221026159E+05
       138, 2.912264168E-01, 0.000000000E+00, 7.834907299E+04, 9.796685259E-01, 2.074380580E+02,-5.651252129E-01, 2.219539156E+05
       139, 2.872641385E-01, 0.000000000E+00, 7.884919021E+04, 9.841440985E-01, 2.049815155E+02,-5.661668292E-01, 2.218094419E+05
       140, 2.833018899E-01, 0.000000000E+00, 7.933702751E+04, 9.885013776E-01, 2.025666029E+02,-5.667295554E-01, 2.216690941E+05
       141, 2.793396115E-01, 0.000000000E+00, 7.981274757E+04, 9.927424616E-01, 2.001931029E+02,-5.668290403E-01, 2.215327737E+05
       142, 2.753773630E-01, 0.000000000E+00, 8.027651637E+04, 9.968694455E-01, 1.978607989E+02,-5.664807414E-01, 2.214003844E+05
       143, 2.714150846E-01, 0.000000000E+00, 8.072850298E+04, 1.000884420E+00, 1.955694731E+02,-5.656997219E-01, 2.212718318E+05
       144, 2.674528360E-01, 0.000000000E+00, 8.116887932E+04, 1.004789471E+00, 1.933189067E+02,-5.645005829E-01, 2.211470236E+05
       145, 2.634905577E-01, 0.000000000E+00, 8.159781981E+04, 1.008586677E+00, 1.911088783E+02,-5.628974414E-01, 2.210258692E+05
       146, 2.595283091E-01, 0.000000000E+00, 8.201550102E+04, 1.012278106E+00, 1.889391647E+02,-5.609038950E-01, 2.209082799E+05
       147, 2.555660307E-01, 0.000000000E+00, 8.242210129E+04, 1.015865815E+00, 1.868095404E+02,-5.585329936E-01, 2.207941689E+05
       148, 2.516037524E-01, 0.000000000E+00, 8.281780027E+04, 1.019351847E+00, 1.847197784E+02,-5.557971978E-01, 2.206834511E+05
       149, 2.476415038E-01, 0.000000000E+00, 8.320277849E+04, 1.022738227E+00, 1.826696505E+02,-5.527083216E-01, 2.205760434E+05
       150, 2.436792403E-01, 0.000000000E+00, 8.357721681E+04, 1.026026958E+00, 1.806589285E+02,-5.492774711E-01, 2.204718646E+05
       151, 2.397169769E-01, 0.000000000E+00, 8.394129589E+04, 1.029220019E+00, 1.786873853E+02,-5.455150363E-01, 2.203708352E+05
       152, 2.357547134E-01, 0.000000000E+00, 8.429519580E+04, 1.032319361E+00, 1.767547962E+02,-5.414309526E-01, 2.202728779E+05
       153, 2.317924500E-01, 0.000000000E+00, 8.463909560E+04, 1.035326905E+00, 1.748609397E+02,-5.370360098E-01, 2.201779171E+05
       154, 2.278301865E-01, 0.000000000E+00, 8.497316837E+04, 1.038244491E+00, 1.730056111E+02,-5.323469917E-01, 2.200858801E+05
       155, 2.238679230E-01, 0.000000000E+00, 8.529750114E+04, 1.041073050E+00, 1.711888571E+02,-5.274038708E-01, 2.199967079E+05
       156, 2.199056596E-01, 0.000000000E+00, 8.561100850E+04, 1.043801322E+00, 1.694141776E+02,-5.222779766E-01, 2.199105098E+05
       157, 2.159433961E-01, 0.000000000E+00, 8.591107002E+04, 1.046397845E+00, 1.676826536E+02,-5.149429998E-01, 2.198272731E+05
       158, 2.119811326E-01, 0.000000000E+00, 8.619918934E+04, 1.048880525E+00, 1.659938609E+02,-5.063422933E-01, 2.197469141E+05
       159, 2.080188692E-01, 0.000000000E+00, 8.647819517E+04, 1.051284016E+00, 1.643485604E+02,-4.986992240E-01, 2.196694071E+05
       160, 2.040566057E-01, 0.000000000E+00, 8.674891015E+04, 1.053615588E+00, 1.627426958E+02,-4.919072728E-01, 2.195945024E+05
       161, 2.000943422E-01, 0.000000000E+00, 8.701165420E+04, 1.055877289E+00, 1.611736229E+02,-4.854442824E-01, 2.195220242E+05
       162, 1.961320788E-01, 0.000000000E+00, 8.726666903E+04, 1.058070941E+00, 1.596398717E+02,-4.790582809E-01, 2.194518563E+05
       163, 1.921698153E-01, 0.000000000E+00, 8.751415470E+04, 1.060198214E+00, 1.581405539E+02,-4.726265003E-01, 2.193839121E+05
       164, 1.882075518E-01, 0.000000000E+00, 8.775428765E+04, 1.062260671E+00, 1.566750768E+02,-4.660886896E-01, 2.193181211E+05
       165, 1.842452884E-01, 0.000000000E+00, 8.798723148E+04, 1.064259809E+00, 1.552429988E+02,-4.594151736E-01, 2.192544212E+05
       166, 1.802830249E-01, 0.000000000E+00, 8.821312124E+04, 1.066196861E+00, 1.538440190E+02,-4.525713413E-01, 2.191927582E+05
       167, 1.763207614E-01, 0.000000000E+00, 8.843210307E+04, 1.068073213E+00, 1.524778727E+02,-4.455640838E-01, 2.191330812E+05
       168, 1.723584831E-01, 0.000000000E+00, 8.864430949E+04, 1.069890108E+00, 1.511443280E+02,-4.383852398E-01, 2.190753416E+05
       169, 1.683962196E-01, 0.000000000E+00, 8.884986643E+04, 1.071648726E+00, 1.498431911E+02,-4.310297819E-01, 2.190194940E+05
       170, 1.644339561E-01, 0.000000000E+00, 8.904889396E+04, 1.073350197E+00, 1.485742985E+02,-4.234943291E-01, 2.189654955E+05
       171, 1.604716927E-01, 0.000000000E+00, 8.924150679E+04, 1.074995601E+00, 1.473375120E+02,-4.157764573E-01, 2.189133051E+05
       172, 1.565094292E-01, 0.000000000E+00, 8.942781469E+04, 1.076585967E+00, 1.461327158E+02,-4.078743913E-01, 2.188628841E+05
       173, 1.525471658E-01, 0.000000000E+00, 8.960792283E+04, 1.078122284E+00, 1.449598135E+02,-3.997868908E-01, 2.188141955E+05
       174, 1.485849023E-01, 0.000000000E+00, 8.978193210E+04, 1.079605499E+00, 1.438187262E+02,-3.915132383E-01, 2.187672042E+05
       175, 1.446226388E-01, 0.000000000E+00, 8.994993944E+04, 1.081036521E+00, 1.427093905E+02,-3.830532661E-01, 2.187218763E+05
       176, 1.406603754E-01, 0.000000000E+00, 9.011203815E+04, 1.082416222E+00, 1.416317559E+02,-3.744074248E-01, 2.186781799E+05
       177, 1.366981119E-01, 0.000000000E+00, 9.026831817E+04, 1.083745444E+00, 1.405857834E+02,-3.655769228E-01, 2.186360840E+05
       178, 1.327358484E-01, 0.000000000E+00, 9.041886612E+04, 1.085024994E+00, 1.395714430E+02,-3.565635935E-01, 2.185955592E+05
       179, 1.287735850E-01, 0.000000000E+00, 9.056376533E+04, 1.086255647E+00, 1.385887102E+02,-3.473687768E-01, 2.185565770E+05
       180, 1.248113140E-01, 0.000000000E+00, 9.070309669E+04, 1.087438153E+00, 1.376375646E+02,-3.379945641E-01, 2.185191100E+05
       181, 1.208490580E-01, 0.000000000E+00, 9.083693915E+04, 1.088573242E+00, 1.367179880E+02,-3.284442056E-01, 2.184831319E+05
       182, 1.168867946E-01, 0.000000000E+00, 9.096537000E+04, 1.089661629E+00, 1.358299619E+02,-3.187220671E-01, 2.184486171E+05
       183, 1.129245311E-01, 0.000000000E+00, 9.108846512E+04, 1.090704013E+00, 1.349734644E+02,-3.088335635E-01, 2.184155408E+05
       184, 1.089622676E-01, 0.000000000E+00, 9.120629923E+04, 1.091701082E+00, 1.341484689E+02,-2.987851051E-01, 2.183838788E+05
       185, 1.049999967E-01, 0.000000000E+00, 9.131894601E+04, 1.092653512E+00, 1.333549419E+02,-2.885840287E-01, 2.183536076E+05
       186, 1.010377333E-01, 0.000000000E+00, 9.142647827E+04, 1.093561970E+00, 1.325928409E+02,-2.782385153E-01, 2.183247043E+05
       187, 9.707546979E-02, 0.000000000E+00, 9.152896808E+04, 1.094427114E+00, 1.318621137E+02,-2.677575260E-01, 2.182971465E+05
       188, 9.311320633E-02, 0.000000000E+00, 9.162648679E+04, 1.095249593E+00, 1.311626965E+02,-2.571506699E-01, 2.182709120E+05
       189, 8.915094286E-02, 0.000000000E+00, 9.171910509E+04, 1.096030049E+00, 1.304945136E+02,-2.464280831E-01, 2.182459794E+05
       190, 8.518867940E-02, 0.000000000E+00, 9.180689296E+04, 1.096769115E+00, 1.298574766E+02,-2.356002967E-01, 2.182223276E+05
