cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
         1, 8.379999995E-01, 0.000000000E+00, 6.147881848E+04, 7.376570358E-01, 1.393216485E+02, 4.397316678E-01, 2.185856282E+05
         2, 8.339999914E-01, 0.000000000E+00, 6.143954364E+04, 7.376379632E-01, 1.406016290E+02, 4.010736285E-01, 2.186367175E+05
         3, 8.299999833E-01, 0.000000000E+00, 6.135756462E+04, 7.369561036E-01, 1.414514052E+02, 3.623962981E-01, 2.186708925E+05
         4, 8.259999752E-01, 0.000000000E+00, 6.127758319E+04, 7.362786833E-01, 1.422431096E+02, 3.443835920E-01, 2.187029195E+05
         5, 8.220000267E-01, 0.000000000E+00, 6.119782953E+04, 7.355962071E-01, 1.430102413E+02, 3.372441374E-01, 2.187341241E+05
         6, 8.180000186E-01, 0.000000000E+00, 6.111727659E+04, 7.349028330E-01, 1.437711269E+02, 3.361180716E-01, 2.187652410E+05
         7, 8.140000105E-01, 0.000000000E+00, 6.103525654E+04, 7.341943274E-01, 1.445363366E+02, 3.385381960E-01, 2.187967016E+05
         8, 8.100000024E-01, 0.000000000E+00, 6.095128949E+04, 7.334673321E-01, 1.453124822E+02, 3.432220971E-01, 2.188287826E+05
         9, 8.059999943E-01, 0.000000000E+00, 6.086499616E+04, 7.327189786E-01, 1.461041124E+02, 3.494806690E-01, 2.188616808E+05
        10, 8.019999862E-01, 0.000000000E+00, 6.077605090E+04, 7.319466643E-01, 1.469146771E+02, 3.569276681E-01, 2.188955512E+05
        11, 7.979999781E-01, 0.000000000E+00, 6.068415685E+04, 7.311479264E-01, 1.477470187E+02, 3.653339444E-01, 2.189305266E+05
        12, 7.940000296E-01, 0.000000000E+00, 6.058903616E+04, 7.303204083E-01, 1.486036064E+02, 3.745507334E-01, 2.189667273E+05
        13, 7.900000215E-01, 0.000000000E+00, 6.049042212E+04, 7.294618138E-01, 1.494866754E+02, 3.844750953E-01, 2.190042663E+05
        14, 7.860000134E-01, 0.000000000E+00, 6.038805441E+04, 7.285698793E-01, 1.503983079E+02, 3.950282958E-01, 2.190432528E+05
        15, 7.820000052E-01, 0.000000000E+00, 6.028167924E+04, 7.276423868E-01, 1.513404651E+02, 4.061369764E-01, 2.190837939E+05
        16, 7.779999971E-01, 0.000000000E+00, 6.017105452E+04, 7.266772201E-01, 1.523149731E+02, 4.177195824E-01, 2.191259934E+05
        17, 7.739999890E-01, 0.000000000E+00, 6.005594524E+04, 7.256723122E-01, 1.533235319E+02, 4.297013174E-01, 2.191699527E+05
        18, 7.699999809E-01, 0.000000000E+00, 5.993612933E+04, 7.246257092E-01, 1.543676991E+02, 4.420001772E-01, 2.192157697E+05
        19, 7.660000324E-01, 0.000000000E+00, 5.981138788E+04, 7.235354623E-01, 1.554489212E+02, 4.545520223E-01, 2.192635404E+05
        20, 7.620000243E-01, 0.000000000E+00, 5.968151195E+04, 7.223997100E-01, 1.565685313E+02, 4.672838385E-01, 2.193133585E+05
        21, 7.580000162E-01, 0.000000000E+00, 5.954630195E+04, 7.212166650E-01, 1.577277410E+02, 4.801211379E-01, 2.193653153E+05
        22, 7.540000081E-01, 0.000000000E+00, 5.940556884E+04, 7.199846261E-01, 1.589276338E+02, 4.929875196E-01, 2.194194992E+05
        23, 7.500000000E-01, 0.000000000E+00, 5.925913387E+04, 7.187019728E-01, 1.601691633E+02, 5.058072741E-01, 2.194759955E+05
        24, 7.459999919E-01, 0.000000000E+00, 5.910683061E+04, 7.173671855E-01, 1.614531468E+02, 5.185014786E-01, 2.195348861E+05
        25, 7.419999838E-01, 0.000000000E+00, 5.894850867E+04, 7.159788821E-01, 1.627802462E+02, 5.309831654E-01, 2.195962484E+05
